iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
0,0.46735808508525034,0.8529293813107557,0.9216642340752474,-0.1986041830231737,-0.17711296732154225,-0.37137951942755104,-0.23296973385488626,1.0628949790886748,0.21840005838823306,-0.6775829435429157,-0.2010102969964874,-0.7403359595767188,-0.3924883452953941,0.121445960693829,0.05131154597414264,0.0,-0.595180020251522,0.8560387106095656,-0.20527574052532513,-0.8356079102904667,0.030827389474656543,-0.15648328556474433,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
1,0.44946952863510914,0.8670267021184677,0.9268088837042368,-0.07990632225994644,-0.16186802321238,-0.29187583932614786,-0.24056282649832905,0.9888626610243678,0.06215339467692917,-0.5406445955680034,-0.25995340801729355,-0.42889696821790085,-0.1362463350982643,0.18359442467347645,0.01696319822583446,0.0,-0.36032617656376054,0.44984742989983806,-0.19903357897529128,-0.7888222247584171,-0.00480341066489874,-0.10464550129408147,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
2,0.4360010363341983,0.8772586310139132,0.9307829230538296,0.010980806474248638,-0.3399230592412213,-0.2507909370575429,-0.24156767953615735,0.9275962459079031,0.0030828020068695582,-0.5512061289156105,-0.06109733769609745,-0.3761808852721652,-0.09049052970056501,0.06668246473576515,-0.0034655575737730497,0.0,-0.2680186579408302,0.21643687372695886,-0.1354288697234103,-0.713677059677172,-0.03584653424229047,-0.11313870212451589,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
3,0.4224151952433175,0.8869712265146937,0.9347230985817844,-0.03528637246051791,-0.34309205746054183,-0.2523578076691865,-0.21461022704322844,0.8721384801794831,-0.05835014167538238,-0.40341514420112,-0.03759767811307136,-0.2378200937563086,-0.12777053043462047,0.1202907144881941,0.0044093725741350225,0.0,-0.23957907138641224,0.2032689145426817,-0.1380206321918596,-0.655666290667031,-0.012104299410943726,-0.12634420492740014,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
4,0.41115068990116,0.8948462180133442,0.9381110485187925,-0.10273738813593951,-0.27284183416484126,-0.3128358427238331,-0.2546421704253061,0.8474367619078347,-0.00033531814964287234,-0.30568350950678075,-0.1595299134327855,-0.20839539830383177,-0.128415501226217,0.10149222058181424,0.044773125973162735,0.0,-0.2010714598471675,0.09550199882931007,-0.13955868096651322,-0.5612886032292607,-0.03689984920485426,-0.09712281995469785,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
5,0.40090348753846294,0.8847222112431273,0.9309616456549962,-0.06385154633261807,-0.2571746988419564,-0.28712000093263285,-0.2141075642333746,0.8245349839697088,0.006686728412641909,-0.2574669655868691,-0.03535970559524181,-0.1516588706917023,-0.06949165020365367,0.07311591004368694,0.01996863924473793,0.0,-0.20186685823563735,0.13393074621096585,-0.13968946963841722,-0.5407995638442542,-0.043225549088526743,-0.13781179558935133,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
6,0.37954285183273484,0.8988224105240469,0.9372930631208871,-0.1350892875974175,-0.267303448786702,-0.21032575033509623,-0.20251077027335618,0.7760638369803967,0.06364253235951228,-0.22093764780700495,-0.0839127469917459,-0.13727795666342127,-0.10648624684915226,0.017050196652785638,-0.009828353061285655,0.0,-0.09608826258425492,0.0632574268937157,-0.14353031237231428,-0.4586108186358118,-0.05994486440066844,-0.12639235508306923,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
7,0.3654011057860539,0.9060203891363798,0.9404329175826016,-0.11569095216877803,-0.2683275217395391,-0.23742694282455235,-0.19174373810528528,0.7015253536703248,0.03646010295607313,-0.22084307409193635,-0.04872724139734414,-0.16966215831185297,-0.08016779122881139,0.050243703877730535,0.015153865100853687,0.0,-0.1310917898963964,0.033428777765280485,-0.11343680544086365,-0.4276287479414056,-0.025219664568020682,-0.09585699595331512,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
8,0.35387851823039207,0.9135648248112326,0.9442605841361185,0.0038688872396817047,-0.23366705226537085,-0.31472983567946666,-0.20885594909981778,0.669945244522042,0.007617956760995112,-0.17201463094672678,-0.10129134879407663,-0.11525213379478512,-0.05946424781976842,-0.007798283190309759,-0.02545380189200716,0.0,-0.13249207595605242,0.020486716946919777,-0.09057257721529839,-0.377374744459149,-0.03417495617134145,-0.08391514897679148,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
9,0.33873637142791846,0.9066499919245039,0.9383353021980827,0.022091323556843415,-0.19491483676400023,-0.24065924170147895,-0.15196362199195212,0.6304003685455901,0.01951128689872315,-0.1429236360485851,-0.06799404407652296,-0.08738239665561624,-0.03808047255291476,0.07317645058844272,-0.05135819966928993,0.0,-0.07061875325434801,0.0739444088268023,-0.11097151213477398,-0.40139837855317356,-0.04236857298545306,-0.09350139925394702,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
