iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.2967054959668657,0.8956909187660729,0.9267518757936389,-0.05680491126144328,-0.22492956173797196,-0.1295881151942367,0.016890092183437157,0.5193086994715589,0.07276798119695597,-0.22601224111213988,-0.09289834704589295,-0.148132919752837,-0.07482302202730456,0.18196887360550232,0.05090500306003883,0.0,-0.23508038803540435,0.24984703542588285,-0.16143928148552558,-0.30358591035330684,-0.07061040156856305,-0.1145320778460679,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
11,0.29028205111537486,0.8826284185140849,0.9167282244172267,-0.043398406327754165,-0.21685640191408076,-0.18174205566388363,0.049879241305929474,0.4551061552343052,0.029409257436950536,-0.22566069126673316,-0.09499050105929682,-0.12613209753789492,-0.14219814233840553,0.12291572414105974,0.004515958722817407,0.0,-0.2752852192959464,0.1978319563582125,-0.16017866861784752,-0.3450959715899739,-0.05749670588528018,-0.0561449523780681,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
12,0.29554905376681284,0.8986563546764571,0.9286886337468047,0.016562335824023857,-0.15403845062666782,-0.275367384606438,0.03182235301207215,0.47754493956349003,0.11666268559902132,-0.2322677864555562,-0.06812858227599268,-0.2116121017013173,-0.09027011705051505,0.28477892610620736,0.02143280911062013,0.0,-0.1543516162377548,0.4263519996069165,-0.1271520299949497,-0.3251847170354626,-0.04982632121807966,-0.0945373107314615,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
13,0.2804917507566047,0.8974721518167302,0.9263340464856392,0.013310667304707596,-0.16189401635909825,-0.16784719168834905,0.030007541062716702,0.4454438124950063,0.027541344763333458,-0.26246719231737975,-0.0938049327337241,-0.17157121487045876,-0.08668451329658433,0.10593209470509463,-0.016920125762871017,0.0,-0.13695209059529226,0.3491899787685165,-0.1391890220379543,-0.32531406775894356,-0.04897243745191717,-0.05526959830655523,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
14,0.2625953532962725,0.8862255755237997,0.9162048445007527,-0.06073581387229604,-0.11262009568865332,-0.14301487174579738,0.03646975752844042,0.43727505162508135,0.001957171694569758,-0.2239161460535799,-0.0928187102033388,-0.15049506898014453,-0.07263486637351256,0.11373020944903707,0.019189428930481155,0.0,-0.19330725257130021,0.3118380787979064,-0.15069122042260585,-0.26472437845408553,-0.062254825085169496,-0.08940759066915784,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
15,0.27078362972064274,0.9022525169151807,0.9287601540333887,-0.082859841312696,-0.14032285199443145,-0.16544837203823773,0.03163480205984892,0.440179088676801,0.052025240151526174,-0.27732691782198626,-0.15370877491321627,-0.23413939758497174,-0.12835715957190952,0.14164559347698963,0.02345645901214052,0.0,-0.1898647360587249,0.30279644172919656,-0.15650427557516594,-0.24056942682781926,-0.06363854804501602,-0.1094520918935075,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
16,0.26341283785906333,0.9062907664496676,0.930978403118921,-0.14581510904910266,-0.1283759310792202,-0.20820858071672807,0.0941945941378169,0.40284742134393886,0.12213459633275257,-0.3029316866984358,-0.0752333839894423,-0.24356228761831028,-0.0889005734414277,0.07964014927665995,0.007313793112040457,0.0,-0.25337053486711186,0.22086380161886157,-0.14429149009254696,-0.2825564365835737,-0.05923548113147756,-0.09166815103195011,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
17,0.2629319437826204,0.9101582391416898,0.9337825253290225,-0.10692188551658842,-0.11270556717867888,-0.20220816123776073,0.1150870267007542,0.4281040146093245,0.03310009035228754,-0.24429313362929142,-0.13473919124344366,-0.16073049845052628,-0.060259448329381245,0.15308656288236808,-0.009168654704750003,0.0,-0.2165578581520201,0.12540169570102735,-0.14935479466567936,-0.30591050722469193,-0.06549581175415319,-0.12352762032649646,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
18,0.2698362786850962,0.8964923809669654,0.9244547549786302,-0.058229322830324476,-0.1597837263683599,-0.19097027412637166,0.09572194265379011,0.4567952940959932,0.0175085472559237,-0.2160138038829081,-0.12163847577176852,-0.19740481833613316,-0.05378589986917221,0.15327722798477003,0.00694878094899616,0.0,-0.2257040387468569,0.1647866604555746,-0.14874306270692197,-0.2787319695216032,-0.045852591451734225,-0.15427788004638032,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
19,0.26725553839318394,0.8940992587238665,0.9224842742571111,-0.050397639058589676,-0.08051093491820616,-0.16380874135345283,0.14320725609125623,0.44563969828839517,0.0323376911512797,-0.2751089380566256,-0.07013812796221641,-0.22512637114968026,-0.11026352799484261,0.09732661494208628,0.01550200180541851,0.0,-0.23064389372748786,0.1327996607005632,-0.14184370035808516,-0.35215568463763597,-0.040546046782823274,-0.11356027407528546,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
