iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.3484882768300449,0.8893666058623537,0.9279435889571852,-0.13694253860912659,-0.2746250798388371,-0.2383190647605187,-0.12253537085619193,0.6361140163418528,0.02087867434109084,-0.19668188449735163,-0.051162294491044105,-0.18345118479625724,-0.05358776683893381,0.07244090596775747,0.022517645321476543,0.0,-0.07385745437068317,0.14221960148346977,-0.1381080957430474,-0.39468277723118744,-0.07280947503152634,-0.0875525043769711,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
11,0.3391649390356595,0.9119851815619631,0.9419334288131358,-0.14711820817923643,-0.20451600560099553,-0.25953192819826565,-0.14649722245857566,0.6346615048748295,0.006064760004391207,-0.17343678999139892,-0.039000208703785975,-0.0775534021018537,-0.054228336601256616,0.06859127201357232,0.04622440930057707,0.0,-0.0645668194275168,0.09239725986114403,-0.1292382499425804,-0.37639194050109787,-0.03369104544588082,-0.0713131126205954,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
12,0.3382065719244973,0.903677708611106,0.9363346448702136,-0.07916223738370975,-0.17721222456558242,-0.23820779188848176,-0.14520786160225885,0.6251193534460486,0.011430374707195353,-0.1446683187588955,-0.10548441362679722,-0.16683167047685246,-0.03242176961794395,0.028459374642382247,0.007803278640820888,0.0,-0.05897948235392401,0.09150555157100325,-0.15197105518789641,-0.3664889691919158,-0.011924167929516387,-0.09012448193915017,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
13,0.3297358849442775,0.9021729910814713,0.9346002217490171,-0.04293627650052059,-0.2494391516933347,-0.21833757677626056,-0.10931139969671111,0.6124106048680231,0.03062107624647942,-0.156323738212667,-0.06152538832506053,-0.1309332564488992,-0.060354909483017284,0.16380618012173348,0.03004525517683514,0.0,-0.10311264903627379,0.37386539903876015,-0.1151478961741966,-0.3305076861056836,-0.042118217054867006,-0.12696776494217438,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
14,0.3224982884348556,0.9053206266160161,0.935964284305626,-0.06438090291473701,-0.19067957972108257,-0.18211774427054306,-0.08887501700003846,0.5933716132007382,0.04893822888086202,-0.2594252288745296,-0.09060350252374037,-0.12411625925269594,-0.07001720942449714,0.0999471110073351,0.012352531241452738,0.0,-0.13257555763495296,0.24711025172418377,-0.11485421441683892,-0.32718860251788756,-0.045192490193493216,-0.13674777519439385,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
15,0.3106034410420825,0.9137419403858307,0.9406153299753881,-0.10608900944303001,-0.06819718574086109,-0.26965362601786574,-0.06439626696514719,0.581000926250821,-0.04648658983136427,-0.1774370842971862,-0.06350423242793898,-0.14678635697790887,-0.02870134349388274,0.01600443484523994,-0.019240815846386927,0.0,-0.12077657985393107,0.1429548526756786,-0.11693880753759382,-0.3095087937413214,-0.06322615555682656,-0.1351639506627657,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
16,0.2864847424263518,0.9159148359660716,0.9401267092120412,-0.09015382352600727,-0.05980548403563827,-0.1991267502137838,-0.11018230726689998,0.530310893972794,-0.02696241142580103,-0.20065917301415118,-0.039285822914586585,-0.13143183674473233,-0.04698700282207197,0.06065250997706735,-0.024369319149003598,0.0,-0.13298416738547597,0.02287850271162584,-0.13387840207112364,-0.22472529157794677,-0.043795259665015115,-0.10781918679927886,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
17,0.2791123730396706,0.9133018787952767,0.9376375722991892,-0.0911760063913917,-0.18739925629527748,-0.1714243904089431,-0.06590045651961833,0.4642361123473366,0.09968659834912806,-0.2044869383396446,-0.021631671576165096,-0.13126784098517086,-0.06339987569605456,0.003241082701189663,-0.010950961473049954,0.0,-0.10962612081422846,0.05137176524484215,-0.13840629637315197,-0.26727683848076583,-0.0462096609227802,-0.013224989168291514,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
18,0.2691286381897676,0.923647189549627,0.9443107372298108,-0.05242328669681012,-0.16277893299301727,-0.14748812441578796,-0.005337705530265001,0.4561054376733162,0.04487062546210103,-0.19476892936961387,-0.0878722044683287,-0.08846688484766381,-0.06348728117204307,0.11766090247353866,0.019632036546271082,0.0,-0.12594580737949645,0.05546496325153946,-0.13906931840982698,-0.2867509524501562,-0.049242530792842666,-0.04713713264515168,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
19,0.26383110484196337,0.9055531392251394,0.9306216614557232,-0.09766626331743455,-0.10627057380720586,-0.15322043507040645,0.0035854043091940436,0.4320207702469296,0.014128802530664585,-0.17025150334672104,-0.07363751568493618,-0.1623536161350284,-0.04309280039543225,0.037693756989357056,-0.04341504954310473,0.0,-0.17161751024505745,0.015164139210828346,-0.14139761541510965,-0.3014004168278146,-0.020876710093642656,-0.01573737760697081,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.01
