iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.3660720014955666,0.6037925251536179,0.7567550801599301,-0.17027358529237085,-0.17916249209456467,-0.22624463032487888,0.18549460248735938,0.8210872706195318,0.16693672501756338,-0.5478792298855224,-0.23118934177898284,-0.5117988120628639,-0.241149748408035,0.19417687052907448,0.043060171334897014,0.0,-0.43705207588146805,0.5608045918037488,-0.21656791319708754,-0.4068184108364817,-0.03337414078080406,-0.21887088021774592,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
11,0.37046963442758585,0.6086821198663671,0.7621672926110464,-0.16234429842756443,-0.17423728715221518,-0.20957029440857647,0.17405584342112007,0.8363128699838961,0.1399573588204452,-0.5343172860046413,-0.25217532246035246,-0.5166472949979867,-0.27666987508678414,0.2213133017695307,0.009505731416847425,0.0,-0.45445498326656064,0.6264406741885964,-0.2109987873359954,-0.43533065832124024,-0.04645763076773772,-0.1982735225699724,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
12,0.3674022248322806,0.5960646834273383,0.7519631183392916,-0.14013009186646785,-0.19394686453158197,-0.20193835985621203,0.18048626625082087,0.8215643101129495,0.12056011650212076,-0.565443245003219,-0.22105998954322248,-0.5158450448848272,-0.26395379357442633,0.2050328152302536,0.006797396944204369,0.0,-0.4734718587593504,0.5967598497781587,-0.18414873557659453,-0.41500126827686734,-0.06556328548952699,-0.23213411268270395,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
13,0.3756817630443883,0.5980024155662715,0.7539998127463678,-0.22120199844864158,-0.15673520450060613,-0.277058609150242,0.20413341537847235,0.7942341116918381,0.09366944402726525,-0.6001362901635063,-0.23105603099718222,-0.546480140039129,-0.2849300976506741,0.21221690047752062,0.05332578816215141,0.0,-0.47428824944365633,0.595032714897186,-0.20545353345521275,-0.44718424296185216,-0.05717126501518429,-0.20639388485239837,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
14,0.385560713284666,0.6183832906842917,0.7687496123616596,-0.28449907366077787,-0.1713927859807089,-0.20958347475293285,0.1853955489404071,0.8328045776758216,0.11063614596561701,-0.5593869448092477,-0.24829403431235822,-0.5538879081924594,-0.27343596565450967,0.20998703543766467,0.0015243528692568164,0.0,-0.4254741555209771,0.611882578885607,-0.21475881452268983,-0.4763188313024041,-0.04662358705779636,-0.2635010930564771,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
15,0.36784150982566,0.6263558639302758,0.7681348052446102,-0.25085390338028407,-0.16468002633749657,-0.20483871347985838,0.21811701308478232,0.7905025786648266,0.11790691391939581,-0.5263449627145689,-0.26674827119173167,-0.5158144329317896,-0.23704194012221316,0.21992766735771868,0.015849986239857262,0.0,-0.44159536750096284,0.6159183225235206,-0.2097103869862365,-0.4454703476366516,-0.03949642756551482,-0.24380912193414003,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
16,0.36506373852422447,0.6167815211307747,0.7604785610253142,-0.2564613687679021,-0.16872903223049687,-0.24702819662618564,0.22507548536974778,0.7691055770972406,0.11087636213213437,-0.5375335772678851,-0.2542025126273406,-0.5577508094524058,-0.25194065952862554,0.20206159119274014,0.02404789297288522,0.0,-0.46339372822950026,0.49628714609865743,-0.22479802576999433,-0.41235216790115076,-0.04673108336160528,-0.2354205249257847,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
17,0.372537422558038,0.6146045367207034,0.7608920288126074,-0.2664820517942386,-0.13612145764789618,-0.3198527537365829,0.23038191115461304,0.763164802839212,0.09182690773679321,-0.5646750786168597,-0.20651123871556465,-0.5190667352154866,-0.24996029943833317,0.19752007249973141,0.06309856282598048,0.0,-0.4825711953434142,0.5427408630035019,-0.22513748488959018,-0.4367363696247734,-0.0672879794358679,-0.22278776755951768,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
18,0.3844896936158013,0.602416287456688,0.7564305338001998,-0.21641280555186046,-0.15769030514717425,-0.27431686840909203,0.15706570395138147,0.7443586913597023,0.13686690093463422,-0.5752708570911818,-0.2573105465835843,-0.5673987240321218,-0.26985602545295945,0.19983935505636574,0.02898130196382927,0.0,-0.4604332719626265,0.6010187700536588,-0.2325532732570481,-0.4506066567773551,-0.05975423856193459,-0.2161490011407902,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
19,0.3930318610712341,0.5987723935743312,0.7568215531746805,-0.2188638049493852,-0.20814729767544057,-0.25919398315054076,0.15034135638181803,0.7320060274579933,0.14149675975377918,-0.5708283167320922,-0.24636260441037913,-0.5414363457110662,-0.31160232287418704,0.189483852334173,0.016251267825216076,0.0,-0.4765832842953847,0.5473962466220048,-0.2202393889053746,-0.5301051104899176,-0.05079412164767242,-0.18980143221209342,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,4.0
