iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
0,0.46735808508525034,0.7385741315831474,0.860753998198313,-0.1986041830231737,-0.17711296732154225,-0.37137951942755104,-0.23296973385488626,1.0628949790886748,0.21840005838823306,-0.6775829435429157,-0.2010102969964874,-0.7403359595767188,-0.3924883452953941,0.121445960693829,0.05131154597414264,0.0,-0.595180020251522,0.8560387106095656,-0.20527574052532513,-0.8356079102904667,0.030827389474656543,-0.15648328556474433,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
1,0.4509667731518333,0.7711362276901034,0.8743841747215992,-0.13279749662772383,-0.29179168030086605,-0.30726951481812975,-0.11930401757838163,0.9745726168969632,0.09871433577872224,-0.5706062193234879,-0.274222710695573,-0.6568023291483481,-0.18546212363559172,0.1389373092090723,-0.037680050222205025,0.0,-0.47729893663116824,0.474135988772471,-0.17780070728144387,-0.7308232781396174,-0.04766976304540725,-0.17172230553634593,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
2,0.4236614663733861,0.790329054285745,0.8792003872608724,-0.00396195319991974,-0.3246107374084922,-0.2702821978392961,-0.08166072160714563,0.8511201135638601,0.11129109577301621,-0.4749866832318107,-0.2695059196502205,-0.5222729710219634,-0.16058301334975666,0.12727588935097645,-0.052482454342343166,0.0,-0.4021471050677424,0.3607457432803236,-0.1845071355509129,-0.5545474184436283,-0.0717206638887026,-0.20244368380286185,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
3,0.4031473521845498,0.7950990682081693,0.8777203421995604,-0.19597352154592146,-0.2624593028128874,-0.26693809589413225,-0.042129410690661326,0.7763788428999393,0.060815697971028,-0.4141494570565793,-0.23943776714711704,-0.4384278952774877,-0.1542840038941145,0.19364683518915318,-0.03376277968289873,0.0,-0.3044968286941105,0.3664802668604178,-0.16802042557033586,-0.5237479609088431,-0.07729239275143789,-0.2105885090112391,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
4,0.37620098013091197,0.8156013507619837,0.8849723072675245,-0.06785240197644347,-0.19752294300765355,-0.21611467229752976,0.04172747699334517,0.6997762924586948,0.07130845686524899,-0.42945139214738526,-0.2357107860277232,-0.39738878120279314,-0.12009831008426036,0.14780679198507862,0.0005688982819948591,0.0,-0.34564530756657774,0.30064702034057106,-0.2006014594560262,-0.46455722683620554,-0.0752037687649131,-0.2241136981356248,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
5,0.34695304809321503,0.809024452914275,0.8752840296115523,-0.1936766659356434,-0.21052782957990562,-0.23831287614273394,0.06666311830533957,0.6192871053603631,0.035931909293314385,-0.4582492288911001,-0.20306890859424923,-0.36910210478606853,-0.13924033665202806,0.16816805484326247,-0.004254557587776854,0.0,-0.32000614917066084,0.3140658073251524,-0.1758567303058323,-0.3605198171323372,-0.07428183108320452,-0.2192340525595809,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
6,0.33879020230673385,0.8297277554072301,0.8874505940062266,-0.25411321354141037,-0.18366411820390713,-0.2151854399647666,0.14829110881127688,0.6147326181645608,0.09735761425085036,-0.4759431368122146,-0.17505699060196442,-0.40602512268645863,-0.18022808845939417,0.11440473641545904,0.022846719511540808,0.0,-0.32533202961825075,0.4024659372055948,-0.1893370622894074,-0.3773173437996715,-0.09434879643134923,-0.27527898701359466,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
7,0.32760022905934116,0.8337720266726412,0.8882586878554202,-0.17089076273852133,-0.1991909320188978,-0.24645594832698658,0.15048036497725348,0.5852184716721749,0.03061050867031287,-0.39492622524755167,-0.15888804896084066,-0.35043997057133175,-0.12842903346113213,0.11622049468073006,0.00235114989710644,0.0,-0.308793429446167,0.3568010418588778,-0.16767073869610896,-0.3648817156672144,-0.10722241075401193,-0.2617455962738574,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
8,0.3222289043519423,0.8275102278254303,0.883134906201609,-0.20191822119405334,-0.1907178545355871,-0.2362217139460606,0.12364277982627236,0.563911937192202,0.08230393626946016,-0.419855505037651,-0.15391187796667644,-0.3773798011104462,-0.12850059320182017,0.16633337245571383,0.0410652533498123,0.0,-0.36993193373909283,0.2912083417478124,-0.1762792542748814,-0.3241138883950525,-0.08521999328297963,-0.2548069280046215,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
9,0.30339870774517097,0.833847912175964,0.8843350620367254,-0.15896677562407963,-0.17776011521396765,-0.23436696726989056,0.19786930652020973,0.5244976252426704,0.0363216651037504,-0.3311644914731491,-0.1849882656426919,-0.3604654780511426,-0.15051617261134262,0.12352011627239619,0.005023144783741725,0.0,-0.3234063844449928,0.25016668759552274,-0.17328642711691208,-0.3552839993901306,-0.10045483515971569,-0.2518773736767719,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
10,0.3013562437785058,0.8378893793590667,0.8867898732629046,-0.15757858906013897,-0.21860157025862814,-0.20624264205978363,0.15418761948827486,0.5031198464360747,0.09793588683191388,-0.3938447431705952,-0.16685401161750563,-0.31564375561815383,-0.19629433541920951,0.16129864857775936,0.014338495209706655,0.0,-0.26417750311992094,0.4237233499396452,-0.18871808726705405,-0.3085542107006884,-0.05824178254595211,-0.24507973863959806,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
11,0.3008427798347878,0.8348085697643786,0.8845075449224902,-0.1324834146132895,-0.2003905548547625,-0.1738416977353504,0.18110655409080453,0.5407711303428788,0.08389542206197524,-0.30267670789342055,-0.203907332045244,-0.3466360777723499,-0.141243517430583,0.20799681390479913,-0.03138231440436168,0.0,-0.29064899948536405,0.4022722855334482,-0.1889793101364046,-0.3111815675739658,-0.09880669730751176,-0.259008923925437,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.5
