iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.4150920764972488,0.5896702395269333,0.7609430799458653,-0.27678918520332013,-0.04786637230861035,-0.23807772791280582,0.20641997757086525,0.9978850267939585,0.7693372765502344,-0.8295601384199701,-0.9362657604691849,-0.8457995197594229,-1.2825787462625315,0.4790692205310193,0.3676731068601956,0.0,-0.7692961060760326,1.2080514530995785,-0.12108044588643858,-0.3610600006872885,-0.014450120233609596,-0.42188398576089053,-0.1552598636756078,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
11,0.40409314935307905,0.5894069796390924,0.7575215595110578,-0.28050860012936923,0.013666717161820194,-0.2964552091923439,0.23250030341243416,1.0676781010790406,0.7405440808648641,-0.9721401459555409,-0.8294221244832233,-0.8470311395094362,-1.3075252416291916,0.5536431056405708,0.39506330609370494,0.0,-0.7849362309866872,1.0499285338365762,-0.1327216171074972,-0.1780309912919806,-0.032755381502769756,-0.4704508033238197,-0.20942125826902136,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
12,0.41360590365203476,0.5890647326904066,0.7611442634680311,-0.272668022201447,-0.01949037551661112,-0.173457631114055,0.1882573897892469,1.0697350560832086,0.7335451345980833,-0.9077904856654376,-0.9012967946257991,-0.8553664353493106,-1.4685738705390083,0.4646343822415495,0.4321553045068087,0.0,-0.8669471572342796,1.1238086329560386,-0.11314941628805367,-0.28478327523056146,0.029640738114668337,-0.48249697387815704,-0.18302937269604894,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
13,0.41627847847873745,0.5878657199663927,0.7617916584549225,-0.2919863746758552,0.005221859460073864,-0.23133008483481576,0.16117065678672415,0.9834773663549196,0.8024744733427063,-0.8820889180949316,-0.7460304748824336,-0.8196207126518925,-1.387267625719252,0.4459549332364172,0.4333483785037687,0.0,-0.79055441789157,1.2017006753357964,-0.10649097691645236,-0.4097578870398797,-0.0199469557253822,-0.40924234951930677,-0.09743567265199597,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
14,0.41114003364399343,0.5933901843229574,0.7624599270420027,-0.22160770960994808,-0.04570646290417019,-0.11177636165329899,0.16887950971760535,1.0009903055486267,0.7250280844182602,-0.85311627839761,-0.9927758353718923,-0.8431716918444494,-1.2751743913398312,0.4623670886813742,0.4016833228365294,0.0,-0.8371143391138809,1.1927896249097134,-0.12220887532390055,-0.35545207066459544,-0.009613568714995096,-0.3840925131842111,-0.160715151177801,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
15,0.41487384095885527,0.5977966913109154,0.7670485882060765,-0.19531413782767565,0.0052042385743875375,-0.21413556156384794,0.17821814291547738,1.0489187516430605,0.7090621791619907,-0.9375049962435986,-1.0270074097530393,-0.8998433912321296,-1.2750389971858145,0.5553124040441516,0.3842942606763783,0.0,-0.7255174489202305,1.1969280387507442,-0.13496308370329096,-0.2937808408116505,-0.03218446463271144,-0.37608236221458385,-0.19361886011895463,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
16,0.4069209251855346,0.5911305640070199,0.7610776360240564,-0.2289999000093457,-0.05887489171757695,-0.15993402030652756,0.183359328508819,1.0267626959330391,0.6883951278135303,-0.8989949991019592,-0.938605933781355,-0.8410251454109746,-1.2941084210826845,0.5041091062443233,0.2884739501732303,0.0,-0.7970568690102663,1.2425439421125573,-0.09762280397301767,-0.32360623654844217,-0.05086847307139934,-0.4743775966628682,-0.11599087768042723,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
17,0.4157053217741137,0.5919594645854629,0.7654700437497914,-0.2798157655559469,-0.024129288746131638,-0.17999094440820515,0.15241581716826488,1.0436222723100868,0.7038586881623583,-0.910841113848861,-0.8935316177717184,-0.8109947630411544,-1.0986587398924041,0.5982633564548915,0.24093106825771385,0.0,-0.8280378695503522,1.219480282232497,-0.10296929540919948,-0.3857515998681853,-0.03389889329926552,-0.5045017041303442,-0.07170604201267484,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
18,0.42002774220768,0.5749580042996187,0.7559114778675571,-0.2534154767605332,-0.06106479134437913,-0.19484609850012596,0.15957721845299547,1.1281942367917848,0.6350425507757248,-0.9051829660166334,-0.9441770426991498,-0.776661522425317,-1.3071755991865344,0.519452514035501,0.3077780736603996,0.0,-0.8608012369485233,1.0915425428387104,-0.12386488597015541,-0.23136439119645302,-0.011305266928124804,-0.45213049756609824,-0.22095997332235617,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
19,0.4236045978294445,0.5893553153978381,0.7640460944756446,-0.3063768703284939,0.001960296434592045,-0.217307054162323,0.20176370136547891,1.0881264286833219,0.7727559902016496,-0.9026513684594515,-0.9362658245368664,-0.9347522550815022,-1.2310635916567294,0.4279286656525557,0.3909292707158666,0.0,-0.8409480245443993,1.1376785689134326,-0.12083748551444433,-0.3300888125143621,0.025051013738257247,-0.45714315071600325,-0.21269859779298333,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
20,0.42190197384077943,0.5753735704956695,0.755749025170954,-0.2018793394905612,-0.004660436135538633,-0.19169373687259036,0.12664854844171575,1.0382773768240674,0.7538318012680055,-0.9590832512516989,-0.950091262579175,-0.674987760159424,-1.2445269983908802,0.5604111820026664,0.37592185121221433,0.0,-0.8268163668460087,1.1298245876384554,-0.12619928240183106,-0.3308154023531432,-0.009148909481315672,-0.40974347638468483,-0.17262687888033568,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
21,0.41095857144350245,0.6016005288576982,0.766446088976823,-0.2444761530224617,-0.007749507860332097,-0.35621263675090387,0.21117987029953283,0.9983006467508865,0.8072965695280557,-0.9057918560817866,-0.7665765119974861,-0.7938645849557665,-1.403729314794922,0.43721354941150503,0.2558526181133203,0.0,-0.7376089249576329,1.180223596333324,-0.14808578522310953,-0.24752227503453636,-0.06171144111081908,-0.3784591528140251,-0.1881780938394074,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
22,0.4141752026347537,0.6049979111130623,0.7698570052646008,-0.3406113664124008,0.02420389752905258,-0.2853054643998997,0.20537903682978434,1.0589612766818515,0.6465724068827308,-0.8642507744000223,-0.8218080564897021,-0.8863556104528401,-1.2986542903848781,0.4770132242411563,0.34545068900146864,0.0,-0.7597254682078214,1.2264068385549312,-0.09899408621290479,-0.2854043199379457,-0.025397830418646884,-0.42182280398006433,-0.20753765941390015,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
23,0.40745507129111536,0.5893125993190003,0.7583126314510744,-0.2941075328354193,-0.044367156729014,-0.1810450503878033,0.21981449896367428,1.017330504215286,0.6237025918544672,-0.8400313150845522,-0.8767822371770532,-0.8810298031112914,-1.2199463598723286,0.5399680250813642,0.3769204902302465,0.0,-0.8350068952545744,1.2317257634599381,-0.10930170522613686,-0.32445029452915325,0.019363863219413482,-0.4598731407596367,-0.1664624087639353,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
