iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.3092256026031197,0.8798570098939852,0.9170082984915654,-0.04485249833873634,-0.16939694183435436,-0.2257627415500344,-0.02039521488826564,0.5208253191589505,0.04333063588342487,-0.23462907338489983,-0.13187620755025126,-0.23094198822193002,-0.11396128378382425,0.03981573650781144,0.010910550628865881,0.0,-0.16226665677505045,0.14425673213420326,-0.15905976973155508,-0.3139416866707818,-0.03973672562352793,-0.14334654021187132,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
11,0.30181414659050365,0.8954080518504584,0.9269764464236508,-0.12678561706190922,-0.22305909837463028,-0.1714490146251665,-0.03577933828103926,0.4983781685013112,0.047390473583264585,-0.292209268040616,-0.09748825538812114,-0.20859593381459182,-0.1153458708021642,0.20371915103548552,-0.02196598593799491,0.0,-0.17635999962136556,0.2779401974266508,-0.14326999551272568,-0.2827127680923751,-0.06543141216689422,-0.12197574590533614,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
12,0.2865457883958523,0.8801717482283806,0.9145324980977999,-0.022628523567780588,-0.178609467324227,-0.21777507853241793,0.004997405066216608,0.4712686777019357,0.04793524617541656,-0.24666631203508138,-0.12701703324586497,-0.15435567310327228,-0.06694803912833852,0.16701753139890338,0.0002802687417976871,0.0,-0.15079222615091795,0.25732962302225926,-0.15840866725958475,-0.2645806798964539,-0.04467879022040125,-0.12268572347086078,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
13,0.2885920541516722,0.9022478008492668,0.9306139338010121,0.038222737064069735,-0.19184207938247294,-0.14648237098549063,0.06548952069676503,0.48924714152710597,0.04546208488807305,-0.23556347961557453,-0.11560820592211522,-0.1622840800369238,-0.19365009506054776,0.15084865694459546,0.01055219732186804,0.0,-0.22660812761565646,0.3935657337095242,-0.17524783665079105,-0.3078732534869538,-0.055160483100039584,-0.1113821832468165,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
14,0.2768245342311295,0.8832231951528788,0.9157246311780712,-0.03284375652305299,-0.11491931052372,-0.13846287157520928,0.05420171773740504,0.48744474824995343,0.0644230854524659,-0.2829835236229002,-0.050067690906265915,-0.1293808879309318,-0.0898569586919063,0.12025900218750153,0.034764287360869096,0.0,-0.17466930032966244,0.15244724081416075,-0.16204645476388713,-0.29720409142587867,-0.06192500415706522,-0.10878290772546254,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
15,0.2750164143942754,0.9058068497842067,0.9319492278175685,-0.00543548864989516,-0.12641300438083344,-0.0661515975803999,0.06412234228100452,0.5107320060804862,0.02727582015290722,-0.24316743958237833,-0.1589259173397619,-0.2736903631579633,-0.07175732706891334,0.12100772833889777,-0.00045468434130213994,0.0,-0.21229289531593815,0.17162421680340034,-0.14557969957667527,-0.2830082528321441,-0.03362335510780406,-0.1699248503985624,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
16,0.26105357443792654,0.9049114280205042,0.9300072311182904,-0.05523129751830487,-0.2025107439248978,-0.06870805479479893,0.08735503733382669,0.4750229579688082,0.049568767345765354,-0.2504901355131708,-0.05824399255272732,-0.17980452278804404,-0.07119386217429545,0.053471802956646414,-0.023841458421527285,0.0,-0.16247547485582928,0.13184710331928523,-0.152672086596136,-0.26822890425278023,-0.04163272982167127,-0.12504591241537039,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
17,0.2522272247213144,0.891497669351098,0.9190536129517405,-0.0790900601352545,-0.18304995633234836,-0.13530798701323496,0.08180925977280289,0.44164190331140984,0.0626527870213311,-0.22903476691944263,-0.12364722484192689,-0.2483855111778881,-0.09562637319524413,0.04810198376664709,-0.01188480152900199,0.0,-0.1540631367182467,0.07887273202042802,-0.14427138373614948,-0.22139709180373116,-0.04984826279892399,-0.12483913779579672,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
18,0.2461010621236952,0.9084840812299073,0.9312821784199787,-0.13571427360930424,-0.1556283994237855,-0.1582679740381936,0.1368290435135154,0.4497025962955483,0.06157872592990038,-0.15020524984995173,-0.13366491431056152,-0.2187084919944872,-0.10297645742255003,0.13791991515056648,-0.0064284382773453054,0.0,-0.12808972696545587,0.18397811708315912,-0.1542636014164144,-0.23930473070640632,-0.05195979558193674,-0.12505834438213634,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
19,0.2422663848814416,0.8961034268057924,0.9214719848817756,-0.14150753073896713,-0.12522326868592532,-0.14357242246547366,0.1724428197565087,0.45473320133105166,-0.010204935769493648,-0.18158872851294913,-0.0540116855946196,-0.10987370955907738,-0.09673881195401116,0.08574873706985409,0.004578624075065668,0.0,-0.22235737928326446,0.1749656727017471,-0.13493213599782533,-0.2710845354526339,-0.07729154512815635,-0.1581979371302542,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.1
